time,latitude,longitude,altitude
160822-05:00:28,49.182613,32.505106,13098.78
160822-06:00:15,49.289547,32.713020,13109.7528
160822-07:00:33,49.386792,32.852470,13112.8008
160822-08:00:29,49.481324,33.009225,13067.6904
160822-09:00:51,49.616254,33.165749,13054.584
160822-10:01:59,49.753243,33.271764,13016.7888
160822-11:00:09,49.893700,33.389400,13078
160822-12:00:02,50.022100,33.573300,13043
160822-13:00:05,50.172600,33.743400,13007
160822-14:00:12,50.351906,33.884776,13028.676
160822-15:00:08,50.543800,34.036000,13046
160822-16:00:14,50.731347,34.320598,13053.6696
160823-04:41:05,51.633000,38.614500,13168
160823-05:02:54,51.658900,38.724700,13140
160823-06:00:27,51.806400,39.119500,13107
160823-07:40:28,51.996300,39.941700,13129
160823-08:46:00,52.109368,40.488137,13112
160823-14:05:44,52.410886,43.716417,13154.5584
160823-15:00:18,52.364068,44.339720,13133.832
160824-04:52:00,51.228921,50.675774,13059
160824-05:56:00,50.995537,51.143225,13085
160824-07:01:00,50.754637,51.455285,13085
160824-08:05:00,50.497895,51.811302,13112
160824-09:10:00,50.223476,52.189412,13138
160824-10:14:00,49.931278,52.502481,13138
160824-11:19:00,49.772675,52.676247,13112
160824-12:23:00,49.659661,52.895565,13138
160824-13:28:00,49.533681,53.375784,13138
160824-14:33:00,49.358952,53.951287,13085
160825-04:16:00,45.697962,59.402719,12981
160825-05:20:00,45.469041,59.851205,12981
160825-06:24:00,45.289731,60.352299,12981
160825-07:28:00,45.149452,60.881872,13007
160825-08:32:00,45.089067,61.420622,12981
160825-09:36:00,45.077175,62.007298,12981
160825-10:40:00,45.104325,62.619595,12955
160825-11:44:00,45.166615,63.310270,12955
160825-12:48:00,45.280317,64.106519,12929
160825-13:53:00,45.386064,65.028609,12904
160826-03:16:00,49.089962,76.357214,12827
160826-04:20:00,49.467114,77.382988,12801
160826-05:24:00,49.833301,78.307472,12775
160826-06:27:00,50.290067,79.144569,12750
160826-07:31:00,50.781215,80.120611,12827
160826-08:35:00,51.258210,81.204958,12852
160826-09:40:00,51.644172,82.355502,12878
160826-10:44:00,51.985160,83.575918,12904
160826-11:49:00,52.302891,84.945002,12929
160826-12:55:00,52.505340,86.364113,12929
160827-01:36:00,51.491497,102.951355,13007
160827-02:41:00,51.019605,104.382100,13007
160827-03:46:00,50.465434,105.758242,13007
160827-04:51:00,49.863026,107.119661,13033
160827-05:56:00,49.170674,108.424502,13033
160827-07:01:00,48.372091,109.635803,13033
160827-08:06:00,47.501068,110.693416,13033
160827-09:11:00,46.600193,111.741661,13033
160827-10:16:00,45.634596,112.805364,13007
160827-23:47:00,39.173052,126.666198,12852
160828-00:51:00,40.037572,127.558402,12878
160828-01:56:00,41.057344,128.436011,12878
160828-03:00:00,42.143240,129.393804,12827
160828-04:04:00,43.298782,130.439823,12852
160828-05:08:00,44.493193,131.685188,12904
160828-06:12:00,45.692056,133.119273,12955
160828-07:17:00,46.740443,134.798276,12955
160828-08:21:00,47.663166,136.562251,12929
160828-09:27:00,48.530247,138.487559,13007
160828-21:34:00,53.173488,162.778408,12981
160828-22:39:00,53.078942,164.041688,13007
160828-23:42:00,53.024118,165.004458,13007
160829-01:32:00,52.852481,166.445619,13059
160829-02:36:00,52.614497,167.277109,13059
160829-03:40:00,52.310226,168.195734,13085
160829-04:44:00,51.898723,169.019600,13059
160829-05:49:00,51.432984,169.636895,13059
160829-06:54:00,50.865916,170.232329,13007
160829-20:39:00,38.288198,175.721626,13033
160829-21:42:00,37.631976,176.461927,13033
160829-22:46:00,37.015441,177.180975,13007
160829-23:51:00,36.538598,177.911993,12981
160830-00:56:00,36.214540,178.664055,13007
160830-02:01:00,36.004757,179.458204,13033
160830-03:06:00,35.894641,-179.596940,13085
160830-04:10:00,35.790899,-178.558061,13059
160830-05:15:00,35.720077,-177.499724,13085
160830-19:31:00,42.833012,-165.843109,13243
160830-20:36:00,43.817718,-164.903656,13190
160830-21:40:00,44.638292,-163.940750,13190
160830-22:43:00,45.321937,-162.984070,13190
160830-23:47:00,45.889853,-162.116868,13190
160831-00:52:00,46.371161,-161.358915,13217
160831-01:56:00,46.795987,-160.735471,13243
160831-03:01:00,47.222019,-160.266004,13296
160831-04:07:00,47.713569,-159.846894,13296
160831-17:52:00,47.996666,-144.978116,13033
160831-18:57:00,47.488685,-143.658002,13033
160831-20:01:00,46.990772,-142.389708,13033
160831-21:05:00,46.460859,-141.128692,13085
160831-22:11:00,45.922804,-139.900511,13138
160831-23:16:00,45.384836,-138.690916,13164
160901-02:31:00,43.748261,-135.238892,13243
160901-15:53:02,39.433622,-126.084841,13311.8352
160901-16:00:46,39.407922,-125.996713,13309.7016
160901-17:01:19,39.232292,-125.319117,13293.5472
160901-18:00:18,39.084946,-124.694014,13226.796
160901-19:00:18,38.963736,-124.104025,13251.7896
160901-20:00:42,38.873671,-123.503694,13277.6976
160901-21:01:01,38.872710,-122.885238,13271.6016
160901-22:00:49,38.965075,-122.292939,13255.752
160901-23:00:12,39.159207,-121.548479,13183.8192
160902-00:00:20,39.404635,-120.763581,13190.8296
160902-01:00:02,39.612549,-119.869660,13070.7384
160902-02:00:23,39.741976,-118.897613,13109.7528
160902-14:27:44,44.951838,-108.607131,13152.7296
160902-15:01:23,45.054824,-108.410752,13137.7944
160902-16:00:53,45.632349,-107.355140,13080.7968
160902-17:00:42,46.135848,-106.589385,13186.5624
160902-18:00:19,46.634690,-105.869891,13218.5664
160902-19:00:55,47.149654,-105.086043,13198.7544
160902-20:00:20,47.632118,-104.370376,13220.7
160902-21:00:54,48.144997,-103.652389,13220.7
160902-22:00:06,48.620540,-102.780188,13166.7504
160902-23:00:21,49.017636,-101.871644,13206.6792
160903-00:00:11,49.395833,-100.983225,13158.8256
160903-01:00:53,49.707775,-99.994561,13053.6696
160903-13:16:55,52.132855,-88.341484,13179.552
160903-14:18:00,52.112649,-87.036632,13190
160903-15:24:00,51.929288,-85.722319,13190
160903-16:29:00,51.622998,-84.597271,13190
160903-17:27:25,51.323005,-83.748161,13232.5872
160903-18:02:10,51.148094,-83.274232,13260.6288
160903-19:00:46,50.861317,-82.518557,13291.7184
160903-20:00:35,50.553832,-81.825194,13326.7704
160903-21:00:35,50.283570,-81.179179,13330.7328
160903-22:00:42,50.040402,-80.550816,13308.7872
160903-23:01:00,49.786103,-79.811617,13296
160904-12:11:23,46.422557,-71.692360,13248.7416
160904-13:00:43,46.354003,-71.316770,13273.7352
160904-14:00:51,46.294314,-70.781338,13279.8312
160904-15:00:39,46.252204,-70.180655,13282.5744
160904-16:00:33,46.251905,-69.518699,13288.6704
160904-17:00:04,46.316529,-68.866762,13307.568
160904-18:01:01,46.412505,-68.061807,13296.5952
160904-19:00:52,46.484784,-67.190110,13315.7976
160904-20:00:36,46.501244,-66.179709,13315.7976
160904-21:00:38,46.400558,-65.060374,13296.5952
160904-22:00:18,46.328515,-64.019279,13385.5968
160905-11:27:00,38.917606,-43.486010,13138
160905-12:32:00,38.866016,-41.661037,13138
160905-13:37:00,38.863853,-39.629471,13112
160905-14:42:00,38.933998,-37.479846,13085
160905-15:47:00,39.199026,-35.434284,13085
160905-16:51:00,39.725359,-33.638439,13059
160905-17:56:00,40.444050,-32.085371,13059
160905-18:30:19,40.922898,-31.264697,13104.5712
160905-19:01:00,41.400949,-30.527693,13085
160905-20:06:00,42.505206,-29.320309,12955
160906-10:17:00,60.951573,-12.122880,12724
160906-11:21:00,61.785003,-8.990040,12674
160906-12:25:00,62.322278,-5.687939,12775
160906-13:01:16,62.609307,-3.866399,12875.6664
160906-14:00:00,63.048550,-0.792574,12913.7664
160906-15:00:45,63.473740,2.487958,12903.708
160906-16:00:40,63.852024,5.921150,12720.828
160906-17:01:14,64.159301,9.206828,12735.7632
160907-05:01:56,55.268249,41.237364,12994.5384
160907-06:04:00,53.860999,42.318561,13033
160907-07:00:02,52.664728,43.029229,13107.6192
160907-08:14:00,51.076007,43.652720,13112
160907-09:18:00,49.778663,43.811512,13112
160907-10:23:00,48.670941,43.616996,13138
160907-11:29:00,47.816841,43.202050,13138
160907-12:10:53,47.393310,42.898936,13197.5352
160907-13:00:56,46.937363,42.533762,13204.5456
160907-14:01:01,46.487916,42.090590,13233.8064
160908-04:20:01,41.981078,44.684920,13301.7768
160908-05:00:24,41.656437,44.730809,13356.6408
160908-06:03:35,41.136714,44.749227,13342.62
160908-07:00:04,40.798995,44.704704,13351.764
160908-08:15:13,40.565049,44.708211,13289.5848
160908-09:42:00,40.554559,44.982028,13323
160908-10:47:00,40.587059,45.394455,13323
160908-11:48:00,40.592966,45.940513,13323
160908-12:53:00,40.529657,46.661430,13296
160908-13:58:00,40.408778,47.450035,13323
160909-04:39:00,39.407811,57.240745,13270
160909-05:44:00,39.549440,58.242724,13270
160909-06:48:00,39.676126,59.230108,13296
160909-07:53:00,39.798738,60.242588,13296
160909-08:58:00,39.844973,61.330820,13296
160909-10:03:00,39.869996,62.359366,13296
160909-11:08:00,40.059366,63.218557,13243
160909-12:13:00,40.287305,64.110867,13270
160909-13:46:00,40.670802,65.496270,13243
160910-03:10:00,42.693232,80.556224,13164
160910-04:15:00,42.700724,81.560240,13164
160910-05:20:00,42.787087,82.545502,13138
160910-06:25:00,43.009424,83.612040,13138
160910-07:30:00,43.196868,84.853583,13138
160910-08:34:00,43.255803,86.105585,13112
160910-09:38:00,43.218793,87.240041,13112
160910-10:43:00,43.119036,88.392034,13085
160910-11:49:00,42.965568,89.561605,13059
160911-01:45:00,39.006369,103.287232,13112
160911-02:50:00,38.554748,104.249665,13138
160911-03:54:00,38.142836,105.199099,13112
160911-04:59:00,37.794784,106.092648,13112
160911-06:04:00,37.471409,106.951754,13112
160911-07:09:00,37.240477,107.846962,13112
160911-08:14:00,37.049632,108.770879,13112
160911-09:18:00,36.899088,109.689336,13112
160911-10:24:00,36.809302,110.653534,13112
160911-23:00:15,40.183684,122.642298,13063.728
160912-00:01:00,40.916215,123.551178,13033
160912-01:05:00,41.756220,124.571597,13059
160912-02:08:00,42.578291,125.747930,13033
160912-03:01:06,43.258418,126.860902,13029.5904
160912-04:16:00,44.144642,128.522012,12981
160912-05:19:00,44.823210,130.054131,13007
160912-06:23:00,45.397736,131.732021,13059
160912-07:27:00,45.917727,133.528318,13112
160912-08:33:00,46.351667,135.586313,13112
160912-21:25:00,44.164489,167.318230,12750
160912-22:29:00,44.041257,169.829689,12775
160912-23:34:00,44.039094,172.302925,12801
160913-00:39:00,44.224852,174.793949,12852
160913-01:43:00,44.464998,177.182991,12878
160913-02:47:00,44.741966,179.402047,12878
160913-03:51:00,45.136042,-178.625959,12878
160913-04:55:00,45.662328,-176.795609,12904
160913-19:33:00,51.542489,-158.587663,12852
160913-20:37:00,51.986945,-157.600999,12827
160913-21:41:00,52.396324,-156.683198,12852
160913-22:45:00,52.806445,-155.784851,12852
160913-23:48:00,53.188170,-154.901335,12852
160914-00:52:00,53.527814,-154.065063,12852
160914-01:56:00,53.904926,-153.188808,12827
160914-03:01:00,54.270496,-152.302400,12801
160914-18:16:00,57.023086,-136.589065,12904
160914-19:21:00,57.026638,-135.265306,12878
160914-20:25:00,56.961024,-134.009031,12878
160914-21:29:00,56.879315,-132.739472,12904
160914-22:33:00,56.740223,-131.512010,12929
160914-23:38:00,56.562844,-130.319779,12929
160915-00:09:58,56.460914,-129.686506,12957.6576
160915-01:00:05,56.305991,-128.640119,12955.8288
160915-02:00:44,56.037663,-127.531095,13001.5488
160915-16:00:32,51.950311,-119.445520,13029.5904
160915-17:01:02,51.686485,-119.130881,13066.776
160915-18:00:04,51.384867,-118.796286,13058.5464
160915-19:01:00,51.071072,-118.470622,13040.5632
160915-20:00:51,50.749828,-118.171608,13014.6552
160915-21:00:34,50.413902,-117.884355,12990.576
160915-22:00:11,50.068284,-117.568383,13016.7888
160915-23:00:42,49.654019,-117.196022,13011.6072
160916-00:00:31,49.219568,-116.908854,13035.6864
160916-01:00:44,48.781026,-116.761534,13024.7136
160916-15:24:55,42.943254,-113.849756,13036.6008
160916-16:00:53,42.742527,-113.718780,13033.5528
160916-17:00:32,42.417420,-113.461134,13048.7928
160916-18:00:00,42.066475,-113.143198,13074.7008
160916-19:00:23,41.660496,-112.845939,13078.6632
160916-20:00:46,41.276300,-112.565018,13091.7696
160916-21:00:14,40.946956,-112.348608,13077.7488
160916-22:00:45,40.651617,-112.144065,13092.684
160916-23:00:09,40.400739,-111.893706,13085.6736
160917-00:00:00,40.166484,-111.585305,13085
160917-01:00:57,39.925755,-111.263306,13073.7864
160917-14:36:44,39.096192,-103.156387,13017.7032
160917-15:00:42,39.106367,-102.868872,13023.7992
160917-16:00:20,39.181075,-102.187128,13109.7528
160917-17:00:40,39.301864,-101.427705,13121.64
160917-18:00:47,39.544431,-100.622352,13087.8072
160917-19:01:32,39.817167,-99.662790,13061.5944
160917-20:00:28,40.074681,-98.658800,13038.7344
160917-21:00:00,40.415099,-97.561280,13007
160917-22:00:53,40.609210,-96.479285,13043.6112
160917-23:00:23,40.829836,-95.251456,13059.7656
160918-00:00:33,41.064747,-94.097394,13076.8344
160918-12:49:25,45.084305,-77.588392,13054.584
160918-13:02:39,45.176564,-77.261242,13062.8136
160918-14:00:29,45.555903,-75.854964,13097.5608
160918-15:00:53,45.953414,-74.407124,13117.6776
160918-16:00:48,46.343408,-72.893916,13065.5568
160918-17:00:38,46.699511,-71.369274,13078.6632
160918-18:00:51,47.086930,-69.764857,13053.6696
160918-19:01:01,47.464508,-68.160031,13031.724
160918-20:00:30,47.920166,-66.491697,13096.6464
160918-21:00:20,48.356702,-64.621685,13080.7968
160918-22:01:47,48.778687,-62.600253,13050.6216
160919-11:09:00,50.593879,-32.853877,13007
160919-12:14:00,50.402167,-30.616655,13007
160919-13:17:00,50.249206,-28.625707,13059
160919-14:22:00,50.099883,-26.768055,13085
160919-15:26:00,49.985354,-25.124019,13112
160919-16:30:00,49.898395,-23.585295,13112
160919-17:34:00,49.842284,-22.124770,13138
160919-18:40:00,49.783199,-20.660443,13138
160920-08:17:05,47.856800,-9.333900,13154
160920-09:00:24,47.663500,-8.895400,13112
160920-10:24:00,47.324349,-8.189517,13085
160920-11:00:52,47.205596,-7.915028,13104.5712
160920-12:00:39,47.042126,-7.449520,13091.7696
160920-13:00:58,46.882111,-7.008301,13093.5984
160920-14:00:35,46.742698,-6.601429,13137.7944
160920-15:01:02,46.584683,-6.095735,13133.832
160920-16:00:47,46.409597,-5.579593,13143.5856
160920-17:00:51,46.262395,-5.054326,13145.7192
160920-18:00:20,46.096951,-4.570725,13146.6336
160921-08:31:00,42.638145,3.331650,13033
160921-09:00:09,42.532728,3.630500,13014.6552
160921-10:01:03,42.286292,4.218226,12983.5656
160921-11:03:02,42.106593,4.790138,13055.8032
160921-12:03:57,41.953340,5.556523,13086.588
160921-13:00:36,41.788001,6.229220,13006.7304
160921-14:01:26,41.656558,6.956291,13013.7408
160921-15:01:00,41.512840,7.638838,13036.6008
160921-16:06:16,41.360317,8.462284,13064.6424
160921-17:14:00,41.165455,9.491376,13033
160922-05:57:02,39.401159,22.048440,12905.8416
160922-06:00:16,39.401175,22.111885,12890.6016
160922-07:00:12,39.434909,23.356326,12883.5912
160922-08:00:34,39.377989,24.579997,12876.5808
160922-09:01:00,39.376451,25.798061,12876.5808
160922-10:00:46,39.438274,27.000562,12869.5704
160922-11:00:02,39.590183,28.134787,12843.6624
160922-12:00:20,39.847309,29.416548,12806.7816
160922-13:00:33,40.177793,30.688543,12813.792
160922-14:00:04,40.516510,32.011068,12826.5936
160922-15:01:31,40.924111,33.329245,12800.6856
160923-05:44:00,48.162830,48.918037,12801
160923-06:48:00,48.653568,49.654957,12801
160923-07:51:00,49.103550,50.202780,12827
160923-08:55:00,49.585594,50.672162,12827
160923-09:59:00,50.061337,51.124722,12852
160923-11:03:00,50.561130,51.583625,12878
160923-12:08:00,51.053184,52.174879,12878
160923-13:13:00,51.484078,52.776886,12904
160924-05:42:00,54.730210,58.060852,12955
160924-06:48:00,54.784116,58.206959,12981
160924-07:53:00,54.850113,58.316292,12981
160924-08:59:00,54.921460,58.531809,12981
160924-10:04:00,54.945651,58.844689,12981
160924-11:09:00,54.914424,59.156435,12955
160924-12:14:00,54.848338,59.425547,12955
160924-13:20:00,54.800591,59.653938,12981
160925-05:27:00,53.482970,62.110268,12929
160925-06:32:00,53.360542,62.315641,12929
160925-07:37:00,53.233825,62.479621,12929
160925-08:42:00,53.150528,62.673212,12929
160925-09:47:00,53.079858,62.940267,12929
160925-10:52:00,52.983905,63.223093,12929
160925-11:57:00,52.905388,63.587069,12904
160925-13:02:00,52.803836,64.042696,12878
160926-04:46:00,49.227191,71.337467,12775
160926-05:51:00,48.985635,72.079575,12775
160926-06:55:00,48.708951,72.827835,12801
160926-08:00:00,48.410090,73.608039,12775
160926-09:04:00,48.120034,74.469120,12775
160926-10:09:00,47.838977,75.412967,12775
160926-11:14:00,47.507248,76.351039,12750
160926-12:19:00,47.171451,77.267879,12724
160927-02:42:00,45.129983,91.891044,12674
160927-03:46:00,45.104262,93.037472,12699
160927-04:49:00,45.133154,94.150507,12750
160927-05:53:00,45.204234,95.336186,12750
160927-06:56:00,45.231951,96.527620,12775
160927-08:00:00,45.276327,97.793923,12775
160927-09:04:00,45.312108,98.987310,12775
160927-10:10:00,45.373285,100.356206,12750
160928-00:58:00,45.208733,120.431055,12724
160928-02:03:00,45.287520,122.127006,12775
160928-03:07:00,45.501373,123.752624,12724
160928-04:12:00,45.766863,125.592435,12750
160928-05:17:00,46.000625,127.562897,12750
160928-06:22:00,46.290345,129.651071,12750
160928-07:27:00,46.556205,131.845345,12750
160928-08:33:00,46.727459,134.130241,12750
160928-22:15:00,46.818345,164.899240,12801
160928-23:19:00,47.079304,166.743168,12775
160929-00:22:00,47.382426,168.434751,12750
160929-01:25:00,47.639954,170.169618,12699
160929-02:29:00,47.844471,171.664376,12724
160929-03:33:00,47.994563,173.083255,12724
160929-04:38:00,48.103254,174.240519,12750
160929-05:44:00,48.252724,175.212172,12801
160929-20:58:00,52.245922,-174.924405,12827
160929-22:03:00,52.738091,-174.332154,12827
160929-23:07:00,53.179381,-173.770402,12801
160930-00:11:00,53.572652,-173.281798,12827
160930-01:16:00,54.023422,-172.769835,12827
160930-02:20:00,54.466529,-172.275833,12852
160930-03:24:00,54.871975,-171.869565,12852
160930-04:30:00,55.320031,-171.582045,12852
160930-21:12:00,62.538795,-165.562954,12852
160930-22:16:00,63.122066,-164.962434,12827
160930-23:21:00,63.582328,-164.220384,12852
161001-00:26:00,63.962158,-163.407822,12878
161001-01:31:00,64.255569,-162.511259,12852
161001-02:37:00,64.544066,-161.543990,12852
161001-19:47:08,63.192184,-145.549545,12925.6536
161001-20:04:07,63.089881,-145.388747,12909.804
161001-21:00:13,62.788101,-144.845303,12917.7288
161001-22:01:35,62.527016,-144.153442,12919.5576
161001-23:01:46,62.310223,-143.310774,12866.8272
161002-00:00:47,62.135578,-142.264603,12866.8272
161002-01:01:10,61.867368,-141.147551,12855.5496
161002-17:08:03,55.472646,-127.145640,12620.5488
161002-18:00:07,55.019841,-126.559668,12641.58
161002-19:02:06,54.487110,-125.982795,12697.6632
161002-20:00:42,53.964321,-125.532686,12714.732
161002-21:01:33,53.506476,-125.146895,12711.684
161002-22:01:24,53.131214,-124.708369,12689.7384
161002-23:03:15,52.777434,-124.224716,12647.676
161003-00:04:14,52.444745,-123.761229,12628.7784
161003-01:01:11,52.205982,-123.336165,12675.7176
161003-16:17:22,49.414052,-119.601419,12572.6952
161003-17:00:57,49.345253,-119.498984,12598.6032
161003-18:00:41,49.290314,-119.227682,12569.6472
161003-19:00:02,49.219796,-118.900842,12543.7392
161003-20:00:02,49.178906,-118.583982,12490.704
161003-21:00:54,49.162735,-118.203110,12483.6936
161003-22:00:47,49.144818,-117.865449,12484.608
161003-23:00:54,49.139198,-117.533327,12517.8312
161004-00:00:19,49.144695,-117.115419,12526.6704
161004-01:00:42,49.148659,-116.728430,12521.7936
161004-16:19:08,52.543381,-112.464951,12623.5968
161004-17:00:55,52.799000,-112.443404,12662.6112
161004-18:00:17,53.210080,-112.242919,12652.5528
161004-19:00:25,53.658516,-112.013619,12589.764
161004-20:00:00,54.075752,-111.762442,12602.5656
161004-21:00:29,54.510369,-111.471908,12605.6136
161004-22:00:15,54.951450,-111.151420,12651.6384
161004-23:00:53,55.403375,-110.739319,12667.7928
161005-00:00:50,55.850643,-110.226280,12690.6528
161005-16:57:00,61.968498,-88.676604,12523
161005-18:02:00,61.955249,-86.238797,12498
161005-19:07:00,61.847251,-83.802292,12523
161005-20:12:00,61.634911,-81.242100,12548
161005-21:17:00,61.385043,-78.715058,12548
161006-13:01:00,53.739739,-44.688648,12498
161006-14:05:00,53.260623,-42.718859,12523
161006-15:10:00,52.829463,-40.718187,12498
161006-16:13:00,52.379727,-38.782808,12523
161006-17:18:00,51.954639,-36.943984,12523
161006-18:22:00,51.613781,-35.231840,12523
161006-19:28:00,51.320501,-33.512388,12548
161007-11:10:00,53.732344,-18.223644,12674
161007-12:15:00,54.263915,-17.922820,12699
161007-13:19:00,54.934964,-17.689105,12674
161007-14:24:00,55.725810,-17.410783,12674
161007-15:28:00,56.570111,-17.118012,12648
161007-16:32:00,57.362732,-16.987803,12573
161007-17:38:00,58.209004,-16.926238,12548
161010-08:08:00,59.622063,43.811134,12801
161010-09:13:00,59.057491,43.489560,12775
161010-10:18:00,58.538375,43.300631,12801
161010-11:23:00,58.057578,43.191213,12801
161010-12:29:00,57.621047,43.190121,12801
161010-13:35:00,57.164344,43.116847,12801
161011-06:15:02,52.914288,42.645238,12605.6136
161011-07:03:43,52.748523,42.823057,12618.72
161011-08:01:50,52.551601,43.045631,12607.7472
161011-09:01:49,52.349685,43.343369,12607.7472
161011-10:00:30,52.125699,43.674981,12616.5864
161011-11:01:19,51.938216,44.070859,12627.5592
161011-12:02:20,51.744328,44.579283,12611.7096
161011-13:01:49,51.501087,45.133575,12567.8184
161012-05:47:00,48.630409,62.096848,12423
161012-06:52:00,48.845466,63.299055,12423
161012-07:57:00,49.109386,64.583273,12423
161012-09:01:00,49.405732,66.057092,12398
161012-10:05:00,49.688806,67.523498,12398
161012-11:09:00,49.962337,68.982910,12373
161012-12:15:00,50.247670,70.476723,12373
161013-03:57:00,54.228191,95.161979,12324
161013-05:06:00,54.255795,97.138552,12324
161013-06:10:00,54.218680,99.007387,12349
161013-07:14:00,54.194668,100.605283,12275
161013-08:19:00,54.291736,102.173924,12299
161013-09:24:00,54.380974,103.982065,12299
161014-01:31:00,50.571111,127.114999,12423
161014-02:36:00,50.279781,128.455711,12423
161014-03:41:00,49.897838,129.896662,12448
161014-04:46:00,49.430595,131.258187,12448
161014-05:50:00,48.979106,132.563364,12398
161014-06:55:00,48.533513,133.797178,12423
161014-08:01:00,48.145351,134.953624,12423
161014-23:25:00,47.098216,155.070623,12324
161015-00:30:00,47.456348,156.640586,12299
161015-01:34:00,47.885266,158.247366,12275
161015-02:39:00,48.311620,159.914419,12275
161015-03:43:00,48.744244,161.669028,12275
161015-04:48:00,49.158913,163.490820,12275
161015-05:53:00,49.490712,165.352410,12275
161015-21:40:00,52.081089,-170.673417,12275
161015-22:44:00,51.967400,-169.238283,12299
161015-23:48:00,51.835629,-167.780488,12324
161016-00:52:00,51.662551,-166.302914,12324
161016-01:57:00,51.449570,-164.816983,12349
161016-03:01:00,51.141492,-163.328568,12324
161016-18:48:00,43.225503,-136.627959,12275
161016-19:51:00,42.746822,-134.502092,12275
161016-20:55:00,42.368208,-132.467865,12299
161016-21:59:00,42.196070,-130.564986,12324
161016-23:01:42,42.260691,-128.664229,12311.7864
161017-00:00:41,42.479127,-126.836005,12409.6272
161017-01:00:25,42.766747,-124.980715,12326.7216
161017-15:44:42,49.873750,-104.925629,12400.788
161017-16:00:56,49.998903,-104.637147,12469.6728
161017-17:00:53,50.456459,-103.464479,12364.8216
161017-18:01:29,50.948281,-102.293228,12343.7904
161017-19:00:54,51.387374,-101.094764,12311.7864
161017-20:01:25,51.774518,-99.739687,12344.7048
161017-21:00:00,52.109452,-98.617616,12349
161017-22:00:21,52.465256,-97.525168,12432.792
161017-23:00:21,52.811092,-96.455490,12354.7632
161018-16:27:00,59.151334,-78.778209,12373
161018-17:32:00,59.330405,-77.380384,12373
161018-18:37:00,59.581748,-75.947759,12373
161018-19:42:00,59.858238,-74.388768,12373
161019-14:52:00,61.590797,-45.894898,12202
161019-15:57:00,62.103217,-45.150344,12250
161019-17:02:00,62.571602,-44.022356,12104
161019-18:06:00,62.872967,-43.011388,12008
161023-08:57:00,55.899634,43.311971,12750
161023-10:02:00,55.677349,42.906790,12724
161023-11:08:00,55.448722,42.619805,12750
161023-12:14:00,55.246003,42.298903,12775
