time,latitude,longitude,altitude
160120-16:13:21,51.552000,-2.050700,10144
160120-16:18:17,51.556100,-1.995800,10152
160120-16:22:37,51.559700,-1.947000,10130
160120-16:27:21,51.562400,-1.892000,10146
160120-16:31:00,51.564708,-1.842353,10133
160120-16:31:41,51.564700,-1.842400,10144
160120-16:35:59,51.567000,-1.794300,10145
160120-16:40:17,51.569200,-1.746900,10116
160120-16:44:35,51.571100,-1.699900,10122
160120-16:48:52,51.573200,-1.654300,10131
160120-16:57:29,51.576400,-1.562900,10123
160120-17:01:46,51.577500,-1.514900,10131
160120-17:06:05,51.578100,-1.466500,10129
160120-17:10:23,51.578000,-1.418300,10133
160120-17:14:41,51.577000,-1.371100,10125
160120-17:18:58,51.575700,-1.323100,10135
160120-17:23:17,51.574500,-1.274600,10127
160120-17:27:35,51.573300,-1.225800,10132
160120-17:31:53,51.572100,-1.175900,10125
160120-17:36:00,51.570712,-1.124964,10112
160120-17:36:11,51.570700,-1.124900,10127
160120-17:40:31,51.568900,-1.074800,10139
160120-17:44:53,51.566700,-1.024400,10136
160120-17:49:11,51.564000,-0.974100,10135
160120-17:53:29,51.560900,-0.924000,10143
160120-17:57:52,51.557200,-0.873300,10144
160120-18:02:11,51.553000,-0.824200,10141
160120-18:06:33,51.548700,-0.774900,10145
160120-18:11:04,51.544100,-0.724200,10142
160120-18:15:23,51.539600,-0.675100,10142
160120-18:19:40,51.535200,-0.625900,10137
160120-18:23:59,51.530400,-0.576000,10140
160120-18:28:17,51.525500,-0.525600,10138
160120-18:32:35,51.519800,-0.474900,10142
160120-18:36:52,51.513200,-0.424400,10149
160120-18:41:00,51.505959,-0.373469,10133
160120-18:41:10,51.506000,-0.373500,10137
160120-18:45:29,51.498400,-0.323000,10145
160120-18:49:47,51.490700,-0.272400,10145
160120-18:54:05,51.482800,-0.221900,10146
160120-18:58:22,51.474500,-0.171900,10144
160120-19:02:41,51.466000,-0.121700,10145
160120-19:06:59,51.457200,-0.071900,10133
160120-19:11:17,51.448200,-0.022000,10142
160120-19:15:34,51.439400,0.028300,10136
160120-19:19:54,51.430300,0.080000,10143
160120-19:24:04,51.421200,0.130100,10159
160120-19:28:12,51.411200,0.180600,10142
160120-19:32:22,51.400500,0.231700,10121
160120-19:36:38,51.389400,0.284600,10137
160120-19:40:47,51.378100,0.336800,10097
160120-19:44:00,51.366402,0.389115,10153
160120-19:44:57,51.366400,0.389100,10154
160120-19:49:05,51.353700,0.440700,10140
160120-19:53:14,51.340800,0.491800,10139
160120-19:57:24,51.327700,0.543200,10149
160120-20:02:23,51.311900,0.605200,10143
160120-20:06:41,51.297900,0.659300,10135
160120-20:10:58,51.284000,0.713400,10143
160120-20:15:17,51.270400,0.768100,10139
160120-20:19:35,51.257400,0.823400,10138
160120-20:23:59,51.244000,0.879800,10134
160120-20:28:33,51.230200,0.937900,10137
160120-20:33:03,51.216100,0.994900,10138
160120-20:37:32,51.201600,1.050600,10146
160120-20:41:55,51.186600,1.103000,10143
160120-20:46:33,51.169600,1.157300,10143
160120-20:50:00,51.153237,1.207941,10133
160120-20:50:52,51.153200,1.207900,10138
160120-20:55:14,51.136900,1.259500,10146
160120-20:59:40,51.119400,1.310700,10150
160120-21:03:59,51.101900,1.359600,10144
160120-21:08:16,51.084400,1.407800,10150
160120-21:12:35,51.067600,1.458100,10154
160120-21:16:55,51.050000,1.508300,10164
160120-21:21:19,51.032700,1.559900,10172
160120-21:25:43,51.014800,1.611100,10156
160120-21:30:05,50.997200,1.661200,10162
160120-21:34:23,50.980200,1.710800,10156
160120-21:38:44,50.963000,1.762100,10159
160120-21:43:04,50.945500,1.813200,10155
160120-21:47:25,50.927600,1.864700,10156
160120-21:51:47,50.909900,1.917700,10143
160120-21:56:00,50.891829,1.971533,10133
160120-21:56:07,50.891800,1.971500,10149
160120-22:00:28,50.873000,2.025000,10147
160120-22:04:47,50.853700,2.076400,10140
160120-22:09:05,50.833600,2.126100,10148
160120-22:13:23,50.813600,2.174600,10142
160120-22:17:46,50.793300,2.223900,10149
160120-22:22:08,50.773200,2.273100,10144
160120-22:26:36,50.752400,2.323700,10149
160120-22:31:04,50.731600,2.375000,10141
160120-22:35:23,50.711200,2.424800,10146
160120-22:39:40,50.690900,2.473300,10144
160120-22:43:59,50.670800,2.521900,10138
160120-22:48:17,50.650900,2.570500,10125
160120-22:52:35,50.630100,2.620400,10149
160120-22:56:53,50.609600,2.668800,10132
160120-23:01:00,50.588910,2.718785,10133
160120-23:01:13,50.588900,2.718800,10146
160120-23:05:35,50.567600,2.769400,10138
160120-23:09:53,50.546300,2.820300,10135
160120-23:14:11,50.524700,2.872600,10135
160120-23:18:41,50.501500,2.927100,10135
160120-23:23:08,50.478500,2.981400,10131
160120-23:27:29,50.456200,3.035700,10134
160120-23:31:47,50.433700,3.087700,10134
160120-23:36:05,50.410700,3.139400,10120
160120-23:40:25,50.387500,3.193200,10132
160120-23:44:47,50.363800,3.247500,10131
160120-23:49:08,50.339600,3.302000,10112
160120-23:53:31,50.314700,3.356700,10132
160120-23:57:52,50.289900,3.410700,10135
160121-00:02:34,50.262800,3.469300,10130
160121-00:06:00,50.237122,3.525976,10112
160121-00:06:59,50.237100,3.526000,10131
160121-00:15:35,50.186200,3.634300,10118
160121-00:24:11,50.133600,3.743800,10107
160121-00:28:29,50.106800,3.800100,10118
160121-00:32:47,50.079200,3.855800,10120
160121-00:37:04,50.050900,3.910900,10130
160121-00:41:25,50.021700,3.965400,10129
160121-01:10:00,49.825990,4.305130,10032
160121-02:14:00,49.406814,5.100959,10153
160121-03:19:00,48.938676,5.920184,10112
160121-04:25:00,48.439198,6.791324,10133
160121-05:29:00,47.913219,7.679497,10133
160121-06:31:00,47.399188,8.549965,10153
160121-07:37:00,46.903194,9.455758,10173
160121-07:42:11,46.872146,9.518888,10187.6352
160121-07:46:40,46.838956,9.584623,10177.5768
160121-07:51:11,46.804946,9.651344,10183.6728
160121-07:55:35,46.772683,9.716386,10181.844
160121-08:00:25,46.737778,9.788568,10175.748
160121-08:04:44,46.705864,9.853630,10179.7104
160121-08:09:02,46.674428,9.916929,10175.748
160121-08:13:20,46.642876,9.980542,10180.6248
160121-08:17:38,46.610011,10.045311,10191.5976
160121-08:43:00,46.410376,10.429910,10214
160121-09:47:00,45.801305,11.361514,10193
160121-10:52:00,45.228302,12.410788,10214
160121-11:55:00,44.617269,13.448890,10193
160121-13:01:00,43.968844,14.525299,10173
160121-14:06:00,43.325685,15.603577,10153
160121-15:11:00,42.666807,16.622714,10173
160121-16:15:00,42.085402,17.594031,10133
160121-17:21:00,41.614571,18.613631,10092
160121-19:02:00,41.033996,20.166479,10112
160121-19:55:00,40.838168,21.027685,10076.688
160121-19:59:44,40.818857,21.105454,10123.6272
160121-20:04:06,40.800938,21.176417,10120.5792
160121-20:08:00,40.783076,21.246877,10112
160121-20:08:28,40.783076,21.246877,10119.6648
160121-20:12:51,40.765834,21.317883,10135.8192
160121-20:17:27,40.748250,21.393804,10107.7776
160121-20:21:45,40.730935,21.466028,10119.6648
160121-20:26:04,40.713587,21.539050,10127.5896
160121-20:30:27,40.696104,21.614508,10098.6336
160121-20:36:09,40.674330,21.712522,10123.6272
160121-20:40:33,40.658301,21.788379,10144.6584
160121-20:44:52,40.643731,21.862010,10122.7128
160121-20:49:15,40.628610,21.937153,10124.8464
160121-20:53:33,40.613615,22.012338,10142.8296
160121-20:58:20,40.598095,22.096911,10089.7944
160121-21:02:39,40.585641,22.173272,10117.836
160121-21:07:03,40.573639,22.251167,10134.6
160121-21:11:00,40.561841,22.329292,10092
160121-21:11:27,40.561841,22.329292,10110.8256
160121-21:15:51,40.549293,22.408951,10115.7024
160121-21:20:10,40.535653,22.490226,10104.7296
160121-21:24:33,40.522516,22.574043,10098.6336
160121-21:28:52,40.511286,22.655613,10126.6752
160121-21:33:15,40.501131,22.738611,10128.8088
160121-21:37:39,40.490373,22.822532,10133.6856
160121-21:42:04,40.478975,22.906139,10107.7776
160121-21:46:28,40.467802,22.989620,10121.7984
160121-21:51:11,40.455795,23.080178,10084.6128
160121-21:55:33,40.447179,23.164499,10114.788
160121-21:59:52,40.437287,23.249093,10125.7608
160121-22:04:02,40.428377,23.329886,10113.8736
160121-22:08:11,40.419389,23.410279,10054.7424
160121-22:12:21,40.413151,23.491198,10082.784
160121-22:16:00,40.405979,23.574070,10092
160121-22:16:31,40.405979,23.574070,10103.8152
160121-22:20:41,40.399143,23.656164,10108.692
160121-22:24:51,40.393662,23.738763,10052.6088
160121-22:29:00,40.390401,23.820291,10088.5752
160121-22:33:10,40.385566,23.903519,10088.5752
160121-22:37:20,40.377737,23.989352,10077.6024
160121-22:41:56,40.368560,24.085791,10080.6504
160121-22:46:05,40.360369,24.173157,10095.5856
160121-22:50:15,40.354179,24.259284,10078.8216
160121-22:54:24,40.350325,24.343437,10123.6272
160121-23:10:26,40.343285,24.673076,10084.6128
160121-23:14:46,40.341893,24.764285,10057.7904
160121-23:23:34,40.338113,24.952395,10057.7904
160121-23:27:57,40.335246,25.050073,10098.6336
160121-23:32:19,40.330594,25.146784,10117.836
160121-23:37:00,40.328279,25.248032,10076.688
160121-23:41:21,40.327932,25.340271,10065.7152
160121-23:45:40,40.325712,25.432719,10058.7048
160121-23:50:04,40.321863,25.529305,10034.6256
160121-23:54:00,40.317174,25.626899,10012
160121-23:54:27,40.317174,25.626899,10024.872
160121-23:58:46,40.313788,25.719305,10084.6128
160122-00:03:09,40.309981,25.813560,10010.8512
160122-00:07:31,40.306374,25.906512,10107.7776
160122-00:11:51,40.304101,25.999863,10082.784
160122-00:16:10,40.303980,26.090128,10113.8736
160122-00:20:33,40.306658,26.183185,10114.788
160122-00:24:57,40.313074,26.277503,10151.6688
160122-00:29:15,40.320902,26.371988,10117.836
160122-00:33:39,40.327134,26.470863,10050.78
160122-00:37:58,40.333241,26.568814,10098.6336
160122-00:42:21,40.339762,26.670545,10049.8656
160122-00:46:43,40.343232,26.771121,10109.6064
160122-00:51:05,40.347117,26.874868,10022.7384
160122-00:55:32,40.350036,26.978111,10063.5816
160122-00:59:00,40.350562,27.080115,10032
160122-00:59:51,40.350562,27.080115,10049.8656
160122-01:04:10,40.352205,27.181720,10073.64
160122-01:08:33,40.356074,27.288030,9997.7448
160122-01:12:51,40.359015,27.390370,10071.8112
160122-01:17:18,40.362081,27.497624,10044.684
160122-01:21:45,40.365520,27.605320,10027.6152
160122-01:26:26,40.369148,27.716123,9973.6656
160122-01:30:45,40.369122,27.817875,10011.7656
160122-01:35:03,40.369353,27.917758,9971.8368
160122-01:39:22,40.370061,28.017326,10015.728
160122-01:43:45,40.373422,28.117503,10038.588
160122-01:48:09,40.377128,28.219087,9999.8784
160122-01:52:27,40.380021,28.317353,9951.72
160122-01:56:51,40.384752,28.414737,9976.7136
160122-02:01:10,40.388873,28.510839,10026.7008
160122-02:05:00,40.397909,28.609126,10052
160122-02:05:33,40.397909,28.609126,10059.6192
160122-02:10:26,40.411292,28.722009,10036.7592
160122-02:14:45,40.422880,28.823845,9986.772
160122-02:19:03,40.434473,28.923497,9983.724
160122-02:23:21,40.445005,29.022918,10020.6048
160122-02:27:45,40.455826,29.124628,10009.632
160122-02:32:04,40.464731,29.225855,10044.684
160122-02:36:27,40.474134,29.331156,9988.6008
160122-02:40:45,40.482860,29.434672,10002.6216
160122-02:45:09,40.492327,29.538315,9985.8576
160122-02:49:28,40.499640,29.638071,10018.776
160122-02:53:45,40.508529,29.739214,10032.7968
160122-02:58:09,40.519445,29.846196,10018.776
160122-03:02:27,40.530728,29.952085,9971.8368
160122-03:06:51,40.542924,30.056441,9995.6112
160122-03:10:00,40.553724,30.156849,9972
160122-03:11:09,40.553724,30.156849,9977.628
160122-03:15:28,40.566740,30.255829,10042.8552
160122-03:24:16,40.599229,30.464290,10022.7384
160122-03:28:39,40.614545,30.570305,9988.6008
160122-03:32:57,40.630831,30.670923,10002.6216
160122-03:37:22,40.646918,30.774838,10035.8448
160122-03:41:45,40.661005,30.882198,9998.6592
160122-03:46:03,40.674955,30.987520,10035.8448
160122-03:50:22,40.689283,31.093325,10007.8032
160122-03:54:45,40.703045,31.201546,10023.6528
160122-03:59:02,40.715929,31.308380,10057.7904
160122-04:03:44,40.730515,31.425316,10014.8136
160122-04:08:03,40.744092,31.532235,10002.6216
160122-04:12:22,40.759680,31.636360,10014.8136
160122-04:16:00,40.775788,31.743425,10012
160122-04:16:45,40.775788,31.743425,10012.68
160122-04:29:57,40.824507,32.065210,10035.8448
160122-04:34:26,40.842631,32.175698,10041.636
160122-05:00:33,40.973003,32.796543,10033.7112
160122-05:10:00,41.023054,33.031696,10052
160122-06:15:00,41.382100,34.615752,10072
160122-06:41:22,41.537616,35.243045,10108.692
160122-06:45:40,41.567270,35.345196,10088.5752
160122-06:49:58,41.597082,35.446213,10079.736
160122-07:07:16,41.719977,35.854586,10088.5752
160122-07:11:34,41.754162,35.954553,10052.6088
160122-07:19:00,41.820721,36.153983,10052
160122-07:20:10,41.820721,36.153983,10068.7632
160122-07:24:27,41.853441,36.251366,10095.5856
160122-07:28:46,41.886361,36.348708,10053.828
160122-07:33:03,41.919601,36.444601,10074.8592
160122-07:46:46,42.031313,36.749626,10065.7152
160122-07:51:04,42.068633,36.844615,10096.8048
160122-07:55:24,42.107165,36.938870,10109.6064
160122-07:59:46,42.148916,37.034343,10097.7192
160122-08:16:00,42.310638,37.409576,10067.8488
160122-08:19:59,42.349149,37.501016,10059.6192
160122-08:23:00,42.388086,37.592309,10012
160122-08:23:58,42.388086,37.592309,10029.7488
160122-08:32:00,42.462961,37.774014,10072.7256
160122-08:37:51,42.516132,37.909242,10052.6088
160122-08:41:47,42.552370,37.998498,10063.5816
160122-08:49:46,42.631414,38.181589,10062.6672
160122-08:55:34,42.691405,38.311819,10074.8592
160122-08:59:28,42.733938,38.399878,10034.6256
160122-09:08:58,42.834761,38.612203,10038.588
160122-09:16:00,42.917638,38.781685,10072
160122-09:16:46,42.917638,38.781685,10074.8592
160122-09:24:35,43.002525,38.952930,10060.8384
160122-09:28:27,43.044996,39.038994,10045.5984
160122-09:32:22,43.087875,39.125499,10046.8176
160122-09:44:05,43.218798,39.390538,10042.8552
160122-09:51:53,43.305729,39.567538,10014.8136
160122-09:55:46,43.350997,39.657844,10018.776
160122-10:03:34,43.440390,39.839297,10041.636
160122-10:07:29,43.486829,39.931451,10035.8448
160123-06:00:00,55.143466,64.756409,10173
160123-07:00:00,55.307301,66.003518,10193
160123-08:00:00,55.420467,67.246237,10153
160123-08:59:00,55.547358,68.432714,10193
160123-09:59:00,55.640508,69.562613,10214
160123-10:58:00,55.704507,70.656369,10173
160123-11:55:00,55.741553,71.756278,10153
160124-03:18:00,53.071163,91.019295,10112
160124-04:14:00,52.766942,92.100954,10133
160124-05:11:00,52.467064,93.148129,10112
160124-06:10:00,52.179940,94.266666,10112
160124-07:09:00,51.963906,95.424077,10112
160124-08:06:00,51.806931,96.637751,10112
160124-09:03:00,51.656705,97.972226,10112
160124-10:01:00,51.546329,99.386043,10032
160125-00:23:00,50.178460,131.490148,9677
160125-01:21:00,49.725306,133.424256,9677
160125-02:17:00,49.181182,135.264151,9639
160125-03:15:00,48.555790,136.909426,9677
160125-04:13:00,47.898392,138.420418,9677
160125-05:04:00,47.261017,139.648625,9716
160125-05:12:11,47.156059,139.837617,9749.6376
160125-05:15:58,47.105755,139.929561,9634.728
160125-05:19:58,47.051083,140.023921,9641.7384
160125-05:24:34,46.985504,140.131721,9625.584
160125-05:28:51,46.924390,140.229315,9691.7256
160125-05:32:46,46.869725,140.318718,9612.7824
160125-05:36:41,46.815224,140.405937,9667.6464
160125-05:40:41,46.759683,140.494437,9613.6968
160125-05:44:41,46.705266,140.582265,9644.7864
160125-05:48:41,46.648997,140.668434,9664.5984
160125-05:52:40,46.591640,140.754750,9669.78
160125-05:56:41,46.535104,140.840142,9604.8576
160125-06:00:42,46.477555,140.924442,9669.78
160125-06:04:00,46.423699,141.001454,9639
160125-06:04:28,46.423699,141.001454,9651.7968
160125-06:08:15,46.370471,141.077081,9666.732
160125-06:12:01,46.317151,141.153232,9665.8176
160125-06:15:50,46.263400,141.227409,9659.7216
160125-06:20:03,46.204594,141.307614,9671.6088
160125-06:23:49,46.152408,141.376897,9657.588
160125-06:27:35,46.100379,141.447147,9631.68
160125-06:31:20,46.050107,141.519077,9685.6296
160125-06:35:06,45.998443,141.591700,9685.6296
160125-06:38:54,45.946562,141.665625,9667.6464
160125-06:42:38,45.893733,141.740958,9693.8592
160125-06:46:24,45.841140,141.818369,9679.8384
160125-07:01:00,45.638838,142.128896,9639
160125-07:01:34,45.638838,142.128896,9649.6632
160125-07:05:21,45.593344,142.201729,9634.728
160125-07:09:07,45.551031,142.272987,9619.7928
160125-07:12:54,45.509873,142.342523,9663.684
160125-07:16:43,45.468401,142.414285,9622.8408
160125-07:20:29,45.427485,142.486152,9568.5864
160125-07:24:15,45.387193,142.558712,9720.6816
160125-07:28:01,45.346482,142.631020,9581.6928
160125-07:33:22,45.292004,142.733759,9635.6424
160125-07:37:33,45.249256,142.815497,9623.7552
160125-07:41:28,45.208823,142.893622,9637.776
160125-07:45:28,45.165665,142.974310,9630.7656
160125-07:49:28,45.120380,143.056342,9623.7552
160125-07:53:28,45.075259,143.138310,9591.7512
160125-07:57:00,45.032678,143.219124,9620
160125-07:57:28,45.032678,143.219124,9620.7072
160125-08:01:28,44.989641,143.300841,9631.68
160125-08:05:28,44.947061,143.381906,9605.772
160125-08:09:28,44.907189,143.465030,9627.7176
160125-08:13:28,44.866709,143.549750,9606.6864
160125-08:17:28,44.825688,143.634638,9606.6864
160125-08:21:28,44.786200,143.719778,9573.768
160125-08:25:31,44.747037,143.806451,9612.7824
160125-08:29:31,44.706877,143.893250,9674.6568
160125-08:33:31,44.667437,143.977234,9590.8368
160125-08:37:28,44.629141,144.060904,9597.8472
160125-09:04:30,44.369274,144.660454,9571.6344
160125-09:08:28,44.331970,144.750193,9589.6176
160125-09:12:29,44.295233,144.841822,9619.7928
160125-09:16:00,44.260035,144.934208,9543
160125-09:16:29,44.260035,144.934208,9555.7848
160125-09:20:29,44.226511,145.023926,9560.6616
160125-09:24:29,44.195098,145.110662,9600.5904
160125-09:28:32,44.166090,145.193534,9640.824
160125-09:36:05,44.109517,145.364359,9627.7176
160125-09:39:50,44.077905,145.455086,9525.6096
160125-09:43:40,44.049170,145.544069,9611.868
160125-09:47:25,44.021800,145.633367,9647.8344
160125-09:51:15,43.993574,145.720796,9639.6048
160125-09:55:03,43.962911,145.808897,9642.6528
160125-09:59:28,43.925576,145.914682,9628.632
160125-10:03:34,43.892116,146.012947,9615.8304
160125-10:07:35,43.856928,146.112368,9656.6736
160125-10:15:35,43.785717,146.317237,9599.676
160125-10:27:36,43.680547,146.602836,9590.8368
160125-10:35:00,43.609929,146.796722,9581
160125-10:35:35,43.609929,146.796722,9593.58
160125-10:43:46,43.533957,146.990418,9566.7576
160125-10:47:33,43.496611,147.079170,9584.7408
160125-10:58:59,43.387136,147.353995,9547.86
160125-11:02:46,43.352546,147.441718,9595.7136
160125-11:06:34,43.317342,147.530155,9526.8288
160125-11:33:00,43.086305,148.152324,9524
160125-13:02:00,42.447793,150.415944,9505
160125-13:59:00,42.178539,152.072182,9486
160125-14:56:00,41.821314,153.713383,9410
160125-15:55:00,41.630857,155.400576,9354
160125-16:56:00,41.553236,157.397458,9317
160125-17:55:00,41.575671,159.587090,9298
160125-18:52:00,41.542415,161.914115,9261
160125-19:49:00,41.478266,164.233179,9224
160125-20:46:00,41.356038,166.524711,8705
160125-22:39:00,41.263689,170.762363,9354
160125-23:36:00,41.225025,172.828045,9505
160126-00:33:00,41.236755,174.975528,9448
160126-01:30:00,41.198779,177.142458,9373
160126-02:26:00,41.086494,179.364202,9354
160126-03:24:00,40.868284,-178.086258,9114
160126-04:26:00,40.491408,-175.454225,9243
160126-05:24:00,40.087749,-172.978090,9206
160126-06:25:00,39.779590,-170.337877,9224
160126-09:05:00,39.448040,-163.454881,9042
160126-10:02:00,39.611657,-161.079391,9078
160126-11:56:00,40.380846,-156.594819,9133
160126-12:55:00,40.949612,-154.533169,9224
160126-13:54:00,41.581462,-152.743546,9224
160126-14:53:00,42.387545,-151.252884,9206
160126-15:53:00,43.368429,-150.003386,9224
160126-16:51:00,44.495839,-148.912975,9280
160126-17:50:00,45.633703,-148.026976,9261
160126-20:39:00,49.021122,-146.940687,9373
160126-21:36:00,50.162037,-146.870316,9392
160126-22:33:00,51.290938,-146.898253,9467
160126-23:30:00,52.319448,-147.011609,9467
160127-00:27:00,53.269370,-147.270399,9448
160127-01:24:00,54.180143,-147.659409,9467
160127-02:21:00,54.980479,-148.174527,9429
160127-04:16:00,56.554202,-149.622147,9543
160127-05:13:00,57.224487,-150.348356,9524
160127-06:10:00,57.813069,-151.154250,9486
160127-07:08:00,58.462560,-152.079055,9543
160127-08:05:00,59.109772,-152.706022,9543
160127-09:02:00,59.730092,-153.341641,9600
160127-09:58:00,60.307052,-153.943648,9677
160127-11:52:00,61.671372,-155.260728,9775
160127-12:49:00,62.296638,-155.619385,9543
160127-14:21:00,63.524753,-156.037141,9697
160127-15:17:00,64.207854,-156.036317,9716
160127-16:15:00,64.997131,-156.070497,9716
160127-17:12:00,65.850052,-155.821073,9658
160127-18:07:00,66.609236,-155.265836,9736
160127-19:06:00,67.234381,-154.320235,9697
160127-20:01:00,67.827392,-153.454923,9697
160127-20:56:00,68.358734,-152.618593,9755
160127-23:16:00,70.046967,-149.484908,9755
160128-17:47:00,66.439240,-106.687803,9562
160128-18:47:00,65.652016,-104.546426,9524
160128-19:46:00,64.853578,-102.602190,9562
160128-20:41:00,64.039895,-100.901818,9562
160128-22:35:00,62.343484,-97.720885,9562
160128-23:32:00,61.525971,-96.114626,9620
160129-00:27:00,60.716606,-94.521120,9639
160129-01:25:00,59.798504,-92.958517,9677
160129-02:22:00,58.821102,-91.500669,9600
