time,latitude,longitude,altitude
000000-12:44:42,51.362106,-2.282975,8801
000000-12:44:57,51.362833,-2.279944,8865
000000-12:45:12,51.363585,-2.276994,8913
000000-12:45:27,51.364361,-2.274186,8956
000000-12:45:42,51.365097,-2.271222,9001
000000-12:45:57,51.365833,-2.268088,9044
000000-12:46:12,51.366665,-2.264717,9088
000000-12:46:27,51.367256,-2.261348,9141
000000-12:46:42,51.368067,-2.257883,9195
000000-12:46:57,51.368577,-2.254406,9260
000000-12:47:12,51.369023,-2.251103,9330
000000-12:47:27,51.369182,-2.248166,9393
000000-12:47:42,51.369226,-2.244931,9465
000000-12:47:57,51.369718,-2.241903,9535
000000-12:48:12,51.370055,-2.239176,9609
000000-12:48:27,51.370070,-2.236595,9676
000000-12:48:42,51.370071,-2.234091,9743
000000-12:48:57,51.369909,-2.231408,9807
000000-12:49:12,51.370035,-2.228189,9883
000000-12:49:27,51.370332,-2.225090,9956
000000-12:49:42,51.370610,-2.222320,10025
000000-12:49:57,51.370710,-2.218927,10095
000000-12:50:12,51.370562,-2.215954,10168
000000-12:50:27,51.370768,-2.212974,10239
000000-12:50:42,51.370679,-2.209729,10307
000000-12:50:57,51.370461,-2.206623,10382
000000-12:51:12,51.370511,-2.203531,10453
000000-12:51:27,51.370260,-2.200616,10521
000000-12:51:42,51.370187,-2.197245,10592
000000-12:51:57,51.370081,-2.194344,10669
000000-12:52:12,51.369930,-2.191665,10754
000000-12:52:27,51.369651,-2.188317,10829
000000-12:52:42,51.369357,-2.185589,10903
000000-12:52:57,51.368901,-2.182181,10976
000000-12:53:12,51.368253,-2.179436,11053
000000-12:53:27,51.367967,-2.176965,11127
000000-12:53:42,51.367351,-2.173693,11195
000000-12:53:57,51.367065,-2.170695,11264
000000-12:54:12,51.366400,-2.167662,11344
000000-12:54:27,51.366064,-2.164504,11415
000000-12:54:42,51.365373,-2.160635,11484
000000-12:54:57,51.364910,-2.157139,11556
000000-12:55:12,51.364400,-2.153598,11635
000000-12:55:27,51.363853,-2.150355,11710
000000-12:55:42,51.363802,-2.146792,11784
000000-12:55:57,51.363289,-2.143251,11874
000000-12:56:12,51.363008,-2.140253,11955
000000-12:56:27,51.362886,-2.136670,12033
000000-12:56:42,51.362500,-2.133629,12106
000000-12:56:57,51.362657,-2.130720,12175
000000-12:57:12,51.362446,-2.127803,12238
000000-12:57:27,51.362505,-2.124766,12321
000000-12:57:42,51.362521,-2.121817,12386
000000-12:57:57,51.362499,-2.118282,12462
000000-12:58:12,51.362294,-2.115123,12531
000000-12:58:27,51.362115,-2.111977,12610
000000-12:59:12,51.363117,-2.103296,12847
000000-12:59:27,51.363569,-2.099906,12925
000000-12:59:42,51.363151,-2.096099,12993
000000-12:59:57,51.362738,-2.091881,13042
000000-13:00:12,51.362052,-2.088073,13089
000000-13:00:27,51.361096,-2.083989,13140
000000-13:00:42,51.359703,-2.080432,13193
000000-13:00:57,51.358432,-2.077140,13248
000000-13:01:12,51.356967,-2.073921,13306
000000-13:01:27,51.355272,-2.071409,13373
000000-13:01:42,51.353683,-2.069448,13456
000000-13:01:57,51.352427,-2.067492,13544
000000-13:02:12,51.351540,-2.065462,13625
000000-13:02:27,51.350451,-2.063612,13682
000000-13:02:42,51.348996,-2.061367,13742
000000-13:02:57,51.347376,-2.059285,13807
000000-13:03:12,51.346271,-2.057425,13862
000000-13:03:27,51.345117,-2.055694,13914
000000-13:03:42,51.343905,-2.053905,13965
000000-13:03:57,51.342832,-2.052325,14015
000000-13:04:12,51.341607,-2.051237,14077
000000-13:04:27,51.340868,-2.050512,14130
000000-13:04:42,51.340071,-2.049778,14191
000000-13:04:57,51.339338,-2.048734,14261
000000-13:05:12,51.338767,-2.047309,14329
000000-13:05:27,51.338435,-2.045505,14386
000000-13:05:42,51.338051,-2.043297,14449
000000-13:05:57,51.337749,-2.041060,14512
000000-13:06:12,51.337302,-2.038591,14581
000000-13:06:27,51.336731,-2.035948,14653
000000-13:06:42,51.336076,-2.033139,14727
000000-13:06:57,51.335194,-2.030242,14804
000000-13:07:12,51.334030,-2.027471,14883
000000-13:07:27,51.332715,-2.024509,14960
000000-13:07:42,51.331542,-2.021655,15034
000000-13:07:57,51.330466,-2.018971,15103
000000-13:08:12,51.329387,-2.016522,15165
000000-13:08:27,51.328327,-2.014275,15224
000000-13:08:42,51.327221,-2.012026,15280
000000-13:08:57,51.326126,-2.009907,15331
000000-13:09:12,51.325100,-2.007665,15387
000000-13:09:27,51.324091,-2.005273,15432
000000-13:09:42,51.322997,-2.002762,15495
000000-13:09:57,51.321649,-1.999804,15557
000000-13:10:12,51.320266,-1.996464,15602
000000-13:10:27,51.318668,-1.993341,15652
000000-13:10:42,51.317116,-1.990789,15702
000000-13:10:57,51.315573,-1.988537,15758
000000-13:11:12,51.314028,-1.986306,15818
000000-13:11:27,51.312477,-1.984283,15877
000000-13:11:42,51.311028,-1.982420,15935
000000-13:12:12,51.308552,-1.979312,16054
000000-13:12:27,51.307513,-1.978121,16112
000000-13:12:42,51.306524,-1.977423,16167
000000-13:12:57,51.305701,-1.976480,16228
000000-13:13:12,51.305108,-1.975753,16291
000000-13:13:27,51.304727,-1.974733,16351
000000-13:13:42,51.304522,-1.973264,16423
000000-13:13:57,51.304906,-1.972066,16488
000000-13:14:12,51.305038,-1.970514,16542
000000-13:14:42,51.305264,-1.966276,16643
000000-13:14:57,51.305254,-1.963553,16685
000000-13:15:12,51.304967,-1.960620,16732
000000-13:15:27,51.304403,-1.957553,16783
000000-13:15:42,51.303689,-1.954883,16837
000000-13:15:57,51.302921,-1.952382,16891
000000-13:16:27,51.301746,-1.947906,17009
000000-13:16:42,51.301063,-1.945902,17069
000000-13:16:57,51.300110,-1.944258,17130
000000-13:17:12,51.299080,-1.942710,17189
000000-13:17:27,51.297970,-1.941211,17252
000000-13:17:42,51.296836,-1.939791,17310
000000-13:18:27,51.293734,-1.935329,17499
000000-13:18:42,51.292898,-1.933969,17559
000000-13:18:57,51.292232,-1.932553,17614
000000-13:19:12,51.291546,-1.931102,17671
000000-13:19:27,51.290942,-1.929569,17726
000000-13:19:57,51.290366,-1.926668,17839
000000-13:20:12,51.290095,-1.924707,17888
000000-13:20:42,51.290069,-1.920519,17994
000000-13:21:12,51.289932,-1.915428,18109
000000-13:21:27,51.289452,-1.912742,18165
000000-13:21:42,51.288872,-1.910052,18227
000000-13:21:57,51.288369,-1.907801,18286
000000-13:22:12,51.288241,-1.905228,18356
000000-13:22:27,51.288209,-1.902712,18424
000000-13:22:57,51.288424,-1.897069,18558
000000-13:23:12,51.288414,-1.893875,18627
000000-13:23:27,51.288263,-1.890723,18689
000000-13:23:42,51.288267,-1.887336,18753
000000-13:23:57,51.288203,-1.883543,18812
000000-13:24:12,51.288020,-1.879854,18867
000000-13:24:27,51.287569,-1.876401,18921
000000-13:24:42,51.287044,-1.873401,18977
000000-13:24:57,51.286307,-1.870598,19035
000000-13:25:12,51.285389,-1.868008,19097
000000-13:25:27,51.284764,-1.865824,19158
000000-13:25:42,51.284065,-1.863904,19233
000000-13:25:57,51.284187,-1.861677,19298
000000-13:26:12,51.284360,-1.859214,19353
000000-13:26:27,51.284480,-1.856656,19415
000000-13:26:42,51.284688,-1.854037,19479
000000-13:26:57,51.284801,-1.851171,19546
000000-13:27:12,51.284564,-1.848557,19614
000000-13:27:42,51.283854,-1.844068,19756
000000-13:27:57,51.283492,-1.841945,19828
000000-13:28:12,51.283057,-1.839714,19896
000000-13:28:27,51.282729,-1.837518,19968
000000-13:28:42,51.282353,-1.835475,20039
000000-13:28:57,51.281936,-1.833165,20111
000000-13:29:12,51.281523,-1.830866,20181
000000-13:29:27,51.280921,-1.828690,20248
000000-13:29:42,51.280287,-1.826593,20312
000000-13:29:57,51.279752,-1.824808,20373
000000-13:30:12,51.279447,-1.822993,20430
000000-13:30:27,51.279363,-1.821276,20492
000000-13:30:42,51.279369,-1.819227,20548
000000-13:30:57,51.279231,-1.816835,20604
000000-13:31:12,51.278973,-1.814529,20660
000000-13:31:27,51.278740,-1.812381,20718
000000-13:31:42,51.278739,-1.810183,20785
000000-13:31:57,51.279295,-1.807752,20850
000000-13:32:12,51.279831,-1.805002,20912
000000-13:32:27,51.280043,-1.802308,20985
000000-13:32:42,51.279936,-1.799704,21058
000000-13:32:57,51.279684,-1.797163,21137
000000-13:33:12,51.279608,-1.794433,21213
000000-13:33:57,51.279765,-1.788200,21427
000000-13:34:12,51.279931,-1.786059,21495
000000-13:34:27,51.279964,-1.783674,21560
000000-13:34:57,51.280531,-1.779038,21690
000000-13:35:12,51.280827,-1.776596,21750
000000-13:35:27,51.281042,-1.774201,21813
000000-13:35:42,51.281108,-1.771851,21875
000000-13:35:57,51.281131,-1.769335,21940
000000-13:36:12,51.280947,-1.766447,22008
000000-13:36:27,51.280772,-1.763364,22078
000000-13:36:42,51.280521,-1.760333,22152
000000-13:36:57,51.280136,-1.757520,22224
000000-13:37:12,51.279603,-1.754840,22299
000000-13:37:27,51.278933,-1.752005,22374
000000-13:37:42,51.278410,-1.749465,22446
000000-13:37:57,51.277944,-1.747195,22517
000000-13:38:12,51.277377,-1.745237,22583
000000-13:38:27,51.276988,-1.743427,22648
000000-13:38:42,51.276581,-1.741585,22711
000000-13:38:57,51.276282,-1.739850,22775
000000-13:39:12,51.276088,-1.738020,22833
000000-13:39:27,51.275652,-1.735963,22894
000000-13:39:42,51.275039,-1.733550,22953
000000-13:39:57,51.274395,-1.731170,23014
000000-13:40:12,51.273707,-1.729216,23084
000000-13:40:27,51.273043,-1.727546,23158
000000-13:41:12,51.272755,-1.723566,23417
000000-13:41:27,51.273300,-1.721956,23503
000000-13:41:42,51.273818,-1.719588,23592
000000-13:41:57,51.274416,-1.716720,23685
000000-13:42:12,51.274927,-1.713916,23780
000000-13:42:27,51.275323,-1.710671,23872
000000-13:42:42,51.275575,-1.707589,23966
000000-13:42:57,51.275562,-1.704503,24052
000000-13:43:12,51.275693,-1.701194,24133
000000-13:43:27,51.275806,-1.697799,24206
000000-13:43:42,51.275966,-1.694578,24276
000000-13:43:57,51.276176,-1.691505,24342
000000-13:44:12,51.276477,-1.688325,24408
000000-13:44:27,51.276729,-1.684983,24473
000000-13:44:42,51.276897,-1.681437,24540
000000-13:44:57,51.277099,-1.677956,24614
000000-13:45:12,51.277072,-1.674841,24694
000000-13:45:27,51.276742,-1.671463,24776
000000-13:45:42,51.276182,-1.668265,24862
000000-13:45:57,51.275500,-1.665231,24953
000000-13:46:27,51.274274,-1.659758,25136
000000-13:46:42,51.273870,-1.657225,25227
000000-13:46:57,51.273683,-1.654736,25314
000000-13:47:12,51.273687,-1.652012,25405
000000-13:47:27,51.273649,-1.648896,25492
000000-13:47:42,51.273770,-1.645164,25574
000000-13:47:57,51.273632,-1.641430,25655
000000-13:48:12,51.273129,-1.637967,25730
000000-13:48:27,51.272556,-1.634005,25806
000000-13:48:42,51.272135,-1.629726,25877
000000-13:48:57,51.271722,-1.624928,25946
000000-13:49:12,51.271079,-1.620007,26020
000000-13:49:27,51.270228,-1.615379,26088
000000-13:49:42,51.269267,-1.610754,26156
000000-13:49:57,51.268391,-1.606508,26225
000000-13:50:12,51.267500,-1.602715,26294
000000-13:50:27,51.266533,-1.599253,26357
000000-13:50:42,51.265797,-1.595708,26415
000000-13:50:57,51.265319,-1.592105,26478
000000-13:51:12,51.265382,-1.588434,26539
000000-13:51:27,51.265701,-1.584520,26596
000000-13:51:42,51.266024,-1.580825,26657
000000-13:51:57,51.266313,-1.577058,26717
000000-13:52:12,51.266467,-1.572786,26774
000000-13:52:27,51.266391,-1.568588,26836
000000-13:52:42,51.266199,-1.564318,26901
000000-13:52:57,51.266116,-1.559712,26969
000000-13:53:12,51.266275,-1.554747,27044
000000-13:53:27,51.266481,-1.549996,27128
000000-13:53:42,51.266534,-1.545304,27218
000000-13:53:57,51.266435,-1.540729,27312
000000-13:54:12,51.266390,-1.536533,27403
000000-13:54:27,51.266495,-1.532108,27496
000000-13:54:42,51.266556,-1.527572,27585
000000-13:54:57,51.266638,-1.523124,27674
000000-13:55:12,51.266976,-1.518685,27755
000000-13:55:27,51.267426,-1.514501,27829
000000-13:55:42,51.267932,-1.510105,27900
000000-13:55:57,51.268356,-1.505488,27961
000000-13:56:12,51.268742,-1.501091,28018
000000-13:56:27,51.269353,-1.496622,28071
000000-13:56:42,51.270295,-1.492177,28126
000000-13:56:57,51.271439,-1.487441,28179
000000-13:57:12,51.272669,-1.482726,28234
000000-13:57:27,51.274086,-1.477994,28296
000000-13:57:42,51.275481,-1.473000,28360
000000-13:57:57,51.276797,-1.467780,28432
000000-13:58:12,51.278231,-1.462149,28507
000000-13:58:27,51.279775,-1.456023,28592
000000-13:58:42,51.281163,-1.449958,28680
000000-13:58:57,51.282295,-1.444056,28770
000000-13:59:12,51.283076,-1.438036,28858
000000-13:59:27,51.283830,-1.432464,28950
000000-13:59:42,51.284514,-1.427360,29039
000000-13:59:57,51.285057,-1.422297,29127
000000-14:00:12,51.285653,-1.417050,29211
000000-14:00:27,51.286280,-1.411642,29291
000000-14:00:42,51.286752,-1.406438,29362
000000-14:00:57,51.287095,-1.400891,29434
000000-14:01:12,51.287761,-1.395147,29496
000000-14:01:27,51.288814,-1.389380,29554
000000-14:01:42,51.289867,-1.383768,29610
000000-14:01:57,51.290727,-1.378136,29659
000000-14:02:12,51.291255,-1.372454,29707
000000-14:02:27,51.291733,-1.366811,29758
000000-14:02:42,51.292177,-1.361146,29815
000000-14:02:57,51.292758,-1.355434,29875
000000-14:03:12,51.293495,-1.349395,29941
000000-14:03:27,51.294411,-1.343419,30015
000000-14:03:42,51.295749,-1.337361,30094
000000-14:03:57,51.296954,-1.330911,30183
000000-14:04:12,51.298444,-1.324184,30277
000000-14:04:27,51.300325,-1.317464,30372
000000-14:04:42,51.302281,-1.310295,30465
000000-14:04:57,51.304049,-1.302895,30557
000000-14:05:12,51.305366,-1.295317,30643
000000-14:05:27,51.306266,-1.287694,30723
000000-14:05:42,51.307249,-1.280492,30798
000000-14:05:57,51.308345,-1.273569,30864
000000-14:06:12,51.309268,-1.266863,30931
000000-14:06:27,51.310075,-1.260074,30995
000000-14:06:42,51.311116,-1.253232,31054
000000-14:06:57,51.311884,-1.246139,31116
000000-14:07:12,51.312737,-1.239191,31180
000000-14:07:27,51.314099,-1.232357,31244
000000-14:07:42,51.315811,-1.225720,31311
000000-14:16:02,51.311736,-1.116500,14730
