time,latitude,longitude,altitude
170701-11:36:38,46.588799,-4.584292,12945.7704
170701-11:41:18,46.538884,-4.606554,12924.7392
170701-11:43:19,46.517652,-4.614482,12942.7224
170701-11:45:21,46.496304,-4.622609,12925.6536
170701-11:49:59,46.447265,-4.639799,12936.6264
170701-11:52:00,46.425839,-4.647370,12938.76
170701-11:54:01,46.404029,-4.655728,12933.5784
170701-11:58:43,46.353667,-4.675344,12930.8352
170701-12:00:44,46.331978,-4.683797,12930.8352
170701-12:02:45,46.310241,-4.691074,12940.5888
170701-12:04:46,46.288418,-4.697542,12949.7328
170701-12:06:00,46.266112,-4.704420,12929
170701-12:06:47,46.266112,-4.704420,12931.7496
170701-12:08:48,46.243541,-4.711277,12925.6536
170701-12:11:01,46.218762,-4.718365,12930.8352
170701-12:13:02,46.196400,-4.724886,12934.7976
170701-12:15:03,46.174149,-4.732027,12955.8288
170701-12:17:04,46.152121,-4.739650,12946.6848
170701-12:19:05,46.130332,-4.747599,12959.7912
170701-12:21:06,46.108630,-4.756010,12938.76
170701-12:25:45,46.059140,-4.775920,12928.7016
170701-12:27:46,46.038178,-4.783858,12941.808
170701-12:29:47,46.017318,-4.791660,12945.7704
170701-12:31:48,45.996277,-4.799189,12935.712
170701-12:38:04,45.929167,-4.821976,12946.6848
170701-12:40:05,45.907132,-4.829347,12943.6368
170701-12:44:45,45.856492,-4.846380,12949.7328
170701-12:46:46,45.834362,-4.854098,12949.7328
170701-12:48:47,45.812252,-4.861721,12960.7056
170701-12:50:48,45.789644,-4.870195,12932.664
170701-12:52:00,45.767225,-4.878186,12929
170701-12:52:49,45.767225,-4.878186,12936.6264
170701-12:57:30,45.714968,-4.895628,12950.6472
170701-12:59:32,45.692507,-4.903850,12950.6472
170701-13:01:33,45.669978,-4.912933,12924.7392
170701-13:13:31,45.536907,-4.961352,12960.7056
170701-13:15:32,45.514761,-4.969805,12921.6912
170701-13:20:12,45.464421,-4.986480,12958.572
170701-13:22:12,45.442201,-4.994639,12965.5824
170701-13:28:33,45.372225,-5.019894,12958.572
170701-13:30:34,45.349721,-5.026824,12975.6408
170701-13:35:14,45.297192,-5.043153,12957.6576
170701-13:37:15,45.274741,-5.050860,12964.668
170701-13:39:17,45.252495,-5.058001,12966.8016
170701-13:41:17,45.230171,-5.065078,12959.7912
170701-13:42:00,45.207731,-5.071883,12955
170701-13:43:18,45.207731,-5.071883,12972.5928
170701-13:45:19,45.185228,-5.078603,12989.6616
170701-13:50:01,45.132871,-5.095047,12959.7912
170701-13:52:02,45.110447,-5.100896,12972.5928
170701-13:58:21,45.040543,-5.118957,12988.7472
170701-14:00:22,45.018224,-5.125457,12989.6616
170701-14:07:10,44.943002,-5.144075,12972.5928
170701-14:09:12,44.920725,-5.149777,12977.7744
170701-14:11:12,44.898127,-5.155259,12999.72
170701-14:17:34,44.828990,-5.175367,13007.6448
170701-14:19:35,44.807191,-5.182130,12991.7952
170701-14:21:36,44.785334,-5.189480,13006.7304
170701-14:23:37,44.763429,-5.196505,13002.768
170701-14:28:17,44.712464,-5.211941,13017.7032
170701-14:30:19,44.690738,-5.218599,12999.72
170701-14:32:19,44.668676,-5.225235,13004.5968
170701-14:34:20,44.646588,-5.231861,13014.6552
170701-14:35:00,44.624279,-5.238309,13007
170701-14:36:21,44.624279,-5.238309,13013.7408
170701-14:41:03,44.571528,-5.255404,12981.7368
170701-14:43:03,44.548721,-5.262408,13016.7888
170701-14:47:40,44.495382,-5.278443,13012.8264
170701-14:49:42,44.472076,-5.284984,13018.6176
170701-14:51:42,44.448397,-5.291610,13012.8264
170701-14:53:43,44.424429,-5.298005,12966.8016
170701-14:55:00,44.400099,-5.305156,12981
170701-14:55:44,44.400099,-5.305156,12953.6952
170701-14:57:57,44.373611,-5.312916,12985.6992
170701-14:59:57,44.349349,-5.319322,12972.5928
170701-15:06:13,44.272394,-5.338192,12986.6136
170701-15:10:02,44.224836,-5.348482,12992.7096
170701-15:12:03,44.200244,-5.354678,13022.58
170701-15:14:04,44.175798,-5.361241,13023.7992
170701-15:18:46,44.119273,-5.377422,13010.6928
170701-15:20:47,44.095173,-5.383030,13000.6344
170701-15:22:48,44.071074,-5.388385,12997.5864
170701-15:24:49,44.046922,-5.393467,13007.6448
170701-15:26:00,44.022997,-5.398193,12981
170701-15:26:51,44.022997,-5.398193,13014.6552
170701-15:31:29,43.967658,-5.410311,13015.5696
170701-15:37:46,43.895071,-5.426146,13011.6072
170701-15:44:03,43.825126,-5.438243,13028.676
170701-15:46:04,43.802319,-5.440353,13037.82
170701-15:52:21,43.728477,-5.449048,13028.676
170701-15:54:22,43.703900,-5.451274,13007.6448
170701-15:56:22,43.679602,-5.453448,13016.7888
170701-15:58:24,43.654836,-5.454655,13024.7136
170701-16:00:00,43.630521,-5.456713,13007
170701-16:00:25,43.630521,-5.456713,13025.628
170701-16:02:26,43.606391,-5.458908,13006.7304
170701-16:04:27,43.582675,-5.460189,13002.768
170701-16:06:28,43.558791,-5.460515,13012.8264
170701-16:08:29,43.534891,-5.460704,13034.772
170701-16:10:30,43.511228,-5.461208,13028.676
170701-16:12:31,43.487638,-5.462237,13048.7928
170701-16:14:32,43.464578,-5.463686,13030.8096
170701-16:16:33,43.441199,-5.465072,13043.6112
170701-16:18:34,43.417456,-5.465776,13037.82
170701-16:24:50,43.343936,-5.470133,13043.6112
170701-16:26:51,43.320094,-5.472590,13051.8408
170701-16:28:52,43.296152,-5.475373,13042.6968
170701-16:30:53,43.271969,-5.478114,13036.6008
170701-16:32:00,43.247628,-5.480193,13033
170701-16:32:54,43.247628,-5.480193,13047.5736
170701-16:34:55,43.223161,-5.482787,13042.6968
170701-16:36:56,43.198747,-5.485580,13043.6112
170701-16:41:34,43.142836,-5.491954,13031.724
170701-16:43:35,43.117991,-5.494800,13036.6008
170701-16:45:35,43.093273,-5.497372,13027.7616
170701-16:47:37,43.067614,-5.499241,13037.82
170701-16:49:00,43.042292,-5.500365,13033
170701-16:49:37,43.042292,-5.500365,13039.6488
170701-16:51:38,43.016318,-5.501446,13012.8264
170701-16:53:39,42.989253,-5.501404,13011.6072
170701-16:55:40,42.961798,-5.501037,13024.7136
170701-16:57:41,42.934218,-5.500690,13033.5528
170701-16:59:42,42.906601,-5.500722,13022.58
170701-17:04:18,42.841717,-5.501888,13019.8368
170701-17:06:19,42.813701,-5.502728,13025.628
170701-17:08:33,42.784383,-5.504177,13043.6112
170701-17:10:34,42.757990,-5.506161,13057.632
170701-17:12:36,42.731943,-5.508146,13043.6112
170701-17:14:36,42.705654,-5.509448,13040.5632
170701-17:16:37,42.679324,-5.509249,13028.676
170701-17:18:38,42.652940,-5.508209,13063.728
170701-17:20:00,42.627161,-5.508146,13033
170701-17:20:39,42.627161,-5.508146,13058.5464
170701-17:22:40,42.601513,-5.508282,13071.6528
170701-17:24:41,42.576217,-5.508839,13069.824
170701-17:26:42,42.550711,-5.509984,13065.5568
170701-17:28:43,42.525199,-5.511013,13062.8136
170701-17:30:43,42.500055,-5.511947,13071.6528
170701-17:37:03,42.423153,-5.515139,13061.5944
170701-17:39:04,42.398776,-5.517166,13085.6736
170701-17:42:56,42.351549,-5.525693,13081.7112
170701-17:44:57,42.326305,-5.532109,13069.824
170701-17:46:57,42.301203,-5.538777,13078.6632
170701-17:53:19,42.222269,-5.559263,13067.6904
170701-17:55:20,42.198086,-5.565049,13070.7384
170701-18:01:43,42.121247,-5.583268,13074.7008
170701-18:03:43,42.095688,-5.590304,13064.6424
170701-18:05:43,42.069426,-5.596709,13086.588
170701-18:07:44,42.042334,-5.602947,13033.5528
170701-18:09:00,42.015384,-5.607787,13059
170701-18:09:46,42.015384,-5.607787,13052.7552
170701-18:11:47,41.987882,-5.611998,13046.6592
170701-18:14:02,41.958170,-5.616503,13055.8032
170701-18:16:02,41.932150,-5.619443,13056.7176
170701-18:18:03,41.906229,-5.621806,13069.824
170701-18:22:00,41.858319,-5.626636,13080.7968
170701-18:24:01,41.834493,-5.629377,13063.728
170701-18:26:04,41.810835,-5.632370,13081.7112
170701-18:28:04,41.787581,-5.635562,13077.7488
170701-18:30:05,41.764159,-5.638638,13033.5528
170701-18:33:55,41.716706,-5.642408,12993.624
170701-18:35:56,41.690990,-5.644823,13040.5632
170701-18:37:57,41.665452,-5.647680,13038.7344
170701-18:44:16,41.587857,-5.654967,13057.632
170701-18:46:17,41.563133,-5.657078,13022.58
170701-18:48:17,41.538556,-5.660123,13077.7488
170701-18:50:18,41.514441,-5.662265,13054.584
170701-18:51:00,41.490295,-5.664082,13033
170701-18:52:19,41.490295,-5.664082,13024.7136
170701-18:54:21,41.465923,-5.667862,12966.8016
170701-18:59:02,41.407659,-5.679371,13010.6928
170701-19:01:03,41.380798,-5.682805,12947.5992
170701-19:03:04,41.354604,-5.688076,13009.7784
170701-19:05:05,41.328893,-5.693925,13042.6968
170701-19:06:00,41.302951,-5.700288,13007
170701-19:07:06,41.302951,-5.700288,13057.632
170701-19:09:08,41.276741,-5.706421,13046.6592
170701-19:11:09,41.249597,-5.711797,13021.6656
170701-19:13:10,41.222374,-5.718244,13048.7928
170701-19:17:47,41.160908,-5.733555,13010.6928
170701-19:19:49,41.134950,-5.740800,13063.728
170701-19:21:49,41.107884,-5.745998,13035.6864
170701-19:28:09,41.020487,-5.761812,13042.6968
170701-19:32:01,40.967926,-5.771378,12991.7952
170701-19:34:02,40.941983,-5.777742,13051.8408
170701-19:37:55,40.890861,-5.788725,13033.5528
170701-19:39:55,40.863958,-5.794270,13021.6656
170701-19:41:56,40.836976,-5.799363,12970.764
170701-19:48:15,40.754010,-5.817707,12991.7952
170701-19:50:16,40.727469,-5.824428,13007.6448
170701-19:52:17,40.701044,-5.830949,12950.6472
170701-19:54:19,40.674897,-5.837207,13002.768
170701-20:00:37,40.597392,-5.853683,13026.5424
170701-20:02:38,40.573518,-5.857085,12979.6032
170701-20:04:39,40.549955,-5.860204,13003.6824
170701-20:06:42,40.526186,-5.862987,13005.816
170701-20:08:00,40.501662,-5.865066,12981
170701-20:08:43,40.501662,-5.865066,12985.6992
170701-20:10:32,40.479857,-5.866956,12976.5552
170701-20:12:33,40.455427,-5.869465,12955.8288
170701-20:14:34,40.430997,-5.872091,12968.6304
170701-20:16:37,40.406095,-5.874894,12979.6032
170701-20:18:28,40.383912,-5.877289,12963.7536
170701-20:20:29,40.360206,-5.879903,12928.7016
170701-20:22:31,40.337000,-5.882171,12940.5888
170701-20:24:35,40.314135,-5.884261,12958.572
170701-20:26:36,40.292330,-5.886351,12924.7392
170701-20:28:37,40.270493,-5.888850,12934.7976
170701-20:30:00,40.248169,-5.891506,12929
170701-20:30:38,40.248169,-5.891506,12969.5448
170701-20:32:39,40.225808,-5.894121,12954.6096
170701-20:34:40,40.203583,-5.896148,12948.8184
170701-20:36:41,40.182077,-5.897334,12957.6576
170701-20:38:42,40.160771,-5.898531,12993.624
170701-20:40:41,40.139318,-5.898678,12989.6616
170701-20:42:42,40.116721,-5.898773,12960.7056
170701-20:44:44,40.093021,-5.900012,12995.7576
170701-20:46:44,40.068979,-5.901272,12983.5656
170701-20:48:45,40.044833,-5.901976,12970.764
170701-20:50:47,40.020545,-5.903173,12983.5656
170701-20:52:49,39.996813,-5.903855,12982.6512
170701-20:54:50,39.973596,-5.903719,12979.6032
170701-20:56:50,39.950899,-5.903005,13004.5968
170701-20:58:51,39.928301,-5.901902,12986.6136
170701-21:00:52,39.905462,-5.900684,12999.72
170701-21:02:53,39.882822,-5.899624,12994.5384
170701-21:04:53,39.859805,-5.897733,12994.5384
170701-21:07:11,39.834120,-5.896274,12983.5656
170701-21:08:55,39.815539,-5.895434,12967.716
170701-21:10:56,39.794973,-5.894352,12956.7432
170701-21:12:57,39.774292,-5.893019,13013.7408
170701-21:14:58,39.753327,-5.892242,13018.6176
170701-21:16:59,39.731276,-5.891118,13011.6072
170701-21:19:00,39.708815,-5.889543,13012.8264
170701-21:21:01,39.686091,-5.888503,13008.5592
170701-21:25:15,39.639652,-5.886277,13014.6552
170701-21:27:15,39.617768,-5.885059,13015.5696
170701-21:29:18,39.595606,-5.883946,13004.5968
170701-21:31:20,39.574101,-5.883211,13026.5424
170701-21:32:00,39.552575,-5.883179,13007
170701-21:33:20,39.552575,-5.883179,13011.6072
170701-21:35:21,39.531085,-5.883274,13016.7888
170701-21:37:23,39.509700,-5.882938,13014.6552
170701-21:39:24,39.488011,-5.882549,13037.82
170701-21:41:26,39.466710,-5.882329,13030.8096
170701-21:43:25,39.445814,-5.882539,13001.5488
170701-21:45:26,39.425101,-5.882497,13047.5736
170701-21:47:27,39.404861,-5.882171,13052.7552
170701-21:49:28,39.384726,-5.880785,13016.7888
170701-21:51:29,39.364375,-5.879231,13032.6384
170701-21:53:30,39.344408,-5.877520,13031.724
170701-21:55:32,39.324247,-5.875409,13048.7928
170701-21:57:32,39.303823,-5.873067,13039.6488
170701-21:59:33,39.283094,-5.870747,13045.7448
170701-22:01:34,39.262303,-5.868510,13058.5464
170701-22:03:35,39.241259,-5.865664,13006.7304
170701-22:05:36,39.219822,-5.862230,13027.7616
170701-22:07:37,39.198437,-5.859028,13056.7176
170701-22:09:39,39.177048,-5.855541,13041.7824
170701-22:11:52,39.154665,-5.852097,12936.6264
170701-22:13:40,39.136200,-5.848569,13073.7864
170701-22:15:41,39.116212,-5.845944,13056.7176
170701-22:17:42,39.096323,-5.843571,13076.8344
170701-22:19:43,39.076330,-5.841523,13081.7112
170701-22:29:06,38.980285,-5.827914,13074.7008
170701-22:31:07,38.960607,-5.824848,13047.5736
170701-22:33:09,38.940487,-5.821992,13040.5632
170701-22:35:11,38.920016,-5.818652,13053.6696
170701-22:36:00,38.899340,-5.814851,13033
170701-22:37:12,38.899340,-5.814851,13054.584
170701-22:39:13,38.878606,-5.810703,13046.6592
170701-22:41:13,38.858156,-5.806734,13061.5944
170701-22:43:16,38.838068,-5.802733,13066.776
170701-22:45:15,38.818957,-5.798985,13048.7928
170701-22:47:16,38.799756,-5.795026,13089.636
170701-22:49:17,38.780829,-5.790773,13067.6904
170701-22:51:18,38.761849,-5.787245,13063.728
170701-22:53:21,38.742921,-5.783633,13067.6904
170701-22:55:20,38.724193,-5.780209,13047.5736
170701-22:59:22,38.688050,-5.773457,13076.8344
170701-23:01:25,38.670613,-5.770549,13080.7968
170701-23:03:24,38.653276,-5.767650,13057.632
170701-23:05:25,38.635977,-5.764878,13087.8072
170701-23:07:26,38.618740,-5.762159,13073.7864
170701-23:09:27,38.601476,-5.759491,13079.5776
170701-23:11:28,38.584260,-5.756772,13091.7696
170701-23:13:29,38.566598,-5.754546,13085.6736
170701-23:15:31,38.548700,-5.752393,13079.5776
170701-23:17:33,38.530544,-5.749736,13075.6152
170701-23:19:32,38.512367,-5.746733,13072.5672
170701-23:21:33,38.494406,-5.742932,13069.824
170701-23:23:34,38.476675,-5.738889,13078.6632
170701-23:25:35,38.459029,-5.734899,13072.5672
170701-23:27:36,38.441493,-5.730835,13064.6424
170701-23:33:51,38.387209,-5.717730,13086.588
170701-23:35:55,38.369678,-5.713635,13081.7112
170701-23:37:56,38.351759,-5.709749,13044.8304
170701-23:39:56,38.333876,-5.705413,13058.5464
170701-23:41:00,38.315878,-5.700320,13059
170701-23:41:57,38.315878,-5.700320,13079.5776
170701-23:43:58,38.298005,-5.694943,13062.8136
170701-23:45:59,38.280306,-5.689777,13057.632
170701-23:48:00,38.262361,-5.684506,13057.632
170701-23:52:02,38.226364,-5.674761,13057.632
170701-23:54:03,38.208266,-5.669752,13086.588
170701-23:56:04,38.190095,-5.664932,13052.7552
170701-23:58:08,38.171193,-5.659955,13063.728
170702-00:00:06,38.153809,-5.655272,13073.7864
170702-00:02:07,38.136131,-5.650830,13067.6904
170702-00:06:11,38.100865,-5.641705,13060.68
170702-00:08:12,38.082053,-5.637074,13079.5776
170702-00:10:11,38.062784,-5.632244,13063.728
170702-00:14:13,38.024435,-5.621764,13075.6152
170702-00:22:17,37.950431,-5.599324,13044.8304
170702-00:28:21,37.896447,-5.582775,13067.6904
170702-00:30:22,37.878218,-5.577167,13086.588
170702-00:34:24,37.842484,-5.566236,13057.632
170702-00:42:41,37.767687,-5.544468,13065.5568
170702-00:44:42,37.749290,-5.539228,13082.6256
170702-00:46:43,37.730730,-5.533505,13058.5464
170702-00:50:45,37.693473,-5.522217,13025.628
170702-00:54:47,37.656752,-5.511170,13068.6048
170702-00:56:48,37.638197,-5.505206,13070.7384
170702-00:58:49,37.619942,-5.499189,13056.7176
170702-01:00:50,37.602022,-5.492794,13049.7072
170702-01:04:53,37.566094,-5.480771,13019.8368
170702-01:06:53,37.547770,-5.475100,13036.6008
170702-01:08:54,37.530428,-5.469650,13035.6864
170702-01:10:55,37.512835,-5.464662,13055.8032
170702-01:12:56,37.495829,-5.459444,13043.6112
170702-01:14:57,37.478298,-5.454771,13009.7784
170702-01:16:58,37.462373,-5.449447,13014.6552
170702-01:18:59,37.444974,-5.444900,13047.5736
170702-01:21:00,37.428136,-5.440416,12973.812
170702-01:25:02,37.394008,-5.432940,13013.7408
170702-01:29:04,37.361078,-5.423909,12982.6512
170702-01:37:08,37.299528,-5.406215,13002.768
170702-04:57:44,36.771788,-4.078829,12972.5928
170702-04:59:47,36.770575,-4.056714,13003.6824
170702-05:01:49,36.769257,-4.034054,12981.7368
170702-05:05:51,36.765398,-3.989562,12998.8056
170702-05:07:51,36.763539,-3.967973,13008.5592
170702-05:12:16,36.758966,-3.918304,13010.6928
170702-05:22:43,36.746528,-3.796727,13023.7992
170702-05:24:46,36.743567,-3.773541,12964.668
170702-05:29:01,36.737041,-3.722823,12986.6136
170702-05:31:02,36.734164,-3.697327,13007.6448
170702-05:33:07,36.731297,-3.671621,13014.6552
170702-05:40:46,36.716055,-3.577850,13007.6448
